"ORDER","UNIT","NAME","ID","SEX","EVENT","DATE","STATUS","MOM","INF.NAME"
"13","G","Gaia","GAI","F","END",2015-12-26,"","Greta",""
"1","unknown","Gap","GAP","M","DOB",2002-01-01,"","",""
"2","O","Gap","GAP","M","Leader to follower",2012-11-24,"Follower","",""
"4","O","Gap","GAP","M","Overthrown",2012-11-24,"Former leader","",""
"3","O","Gap","GAP","M","START",2012-11-24,"Former leader","",""
"6","O","Gap","GAP","M","Emigration - Adult male",2014-06-12,"","",""
"5","Z","Gap","GAP","M","Immigration - Adult male",2014-06-12,"Follower","",""
"7","Z2","Gap","GAP","M","Fission",2014-06-16,"Follower","",""
"8","Z2","Gap","GAP","M","Emigration - Adult male",2014-07-31,"Follower","",""
"9","Z3","Gap","GAP","M","Immigration - Adult male",2014-07-31,"Follower","",""
"10","Z3","Gap","GAP","M","Emigration - Adult male",2014-08-23,"","",""
"11","unknown","Gap","GAP","M","END",2014-08-23,"","",""
"12","unknown","Gap","GAP","M","STOP",2014-08-23,"","",""
"1","unknown","Garth","GAR","M","DOB",1996-07-04,"","",""
"2","G","Garth","GAR","M","START",2006-01-01,"Leader","",""
"3","G","Garth","GAR","M","Overthrown",2006-06-14,"Former leader","",""
"5","G","Garth","GAR","M","END",2006-07-29,"Former leader","",""
"1","unknown","Gashaw","GAS","M","DOB",2005-01-27,"","",""
"4","M1","Gashaw","GAS","M","Fission",2013-05-10,"Leader","",""
"3","M3","Gashaw","GAS","M","START",2013-05-10,"Leader","",""
"2","M3","Gashaw","GAS","M","Takes over unit",2013-05-10,"Leader","",""
"5","M1","Gashaw","GAS","M","END",2015-12-26,"","",""
"1","G","Gavin","GAV","M","DOB",2010-09-23,"Natal","Grace",""
"2","G","Gavin","GAV","M","START",2010-09-23,"Natal","Grace",""
"3","G","Gavin","GAV","M","Independent",2012-04-01,"Natal","Grace",""
"4","G","Gavin","GAV","M","Mom died",2012-04-01,"","",""
"5","G","Gavin","GAV","M","END",2015-12-26,"Natal","Grace",""
"1","T","Gebs","GEB","M","DOB",2007-07-14,"Natal","Tef",""
"2","T","Gebs","GEB","M","START",2007-07-14,"Natal","Tef",""
"4","T","Gebs","GEB","M","DOD",2008-09-12,"Natal","Tef",""
"5","T","Gebs","GEB","M","END",2008-09-12,"Natal","Tef",""
"3","T","Gebs","GEB","M","Mom died",2008-09-12,"","",""
"1","C2","Gemma","GEM","M","DOB",2010-12-08,"Natal","Colleen",""
"2","C2","Gemma","GEM","M","START",2010-12-08,"Natal","Colleen",""
"4","C2","Gemma","GEM","M","DOD",2011-05-20,"Natal","Colleen",""
"5","C2","Gemma","GEM","M","END",2011-05-20,"Natal","Colleen",""
"3","C2","Gemma","GEM","M","Mom died",2011-05-20,"","",""
"1","unknown","George","GEO","M","DOB",2000-10-22,"","",""
"3","G","George","GEO","M","START",2009-10-19,"Leader","",""
"2","G","George","GEO","M","Takes over unit",2009-10-19,"Leader","",""
"5","G","George","GEO","M","DIS",2010-02-25,"Former leader","",""
"6","G","George","GEO","M","END",2010-02-25,"Leader","",""
"4","G","George","GEO","M","Overthrown",2010-02-25,"Former leader","",""
"1","G","Ghion","GHI","F","DOB",2007-04-12,"Natal","Grace",""
"2","G","Ghion","GHI","F","START",2007-04-12,"","Grace",""
"3","G","Ghion","GHI","F","DOD",2009-05-05,"","Grace",""
"4","G","Ghion","GHI","F","END",2009-05-05,"","Grace",""
"1","G","Ghost","GHO","F","DOB",2007-10-24,"Natal","Gypsy",""
"2","G","Ghost","GHO","F","Takeover",2009-10-19,"","Gypsy",""
"3","G","Ghost","GHO","F","Independent",2009-10-29,"Natal","Gypsy",""
"4","G","Ghost","GHO","F","Takeover",2010-02-25,"","Gypsy",""
"5","G","Ghost","GHO","F","START",2011-12-06,"","Gypsy",""
"6","G","Ghost","GHO","F","Female maturation",2012-06-02,"C","Gypsy",""
"7","G","Ghost","GHO","F","Conception",2013-12-15,"P","Gypsy","Guppy"
"8","G","Ghost","GHO","F","First Birth",2014-06-15,"L","Gypsy","Guppy"
"N","G","Ghost","GHO","F","Cyst",2015-04-01,"","",""
"9","G","Ghost","GHO","F","Mom died",2015-10-22,"L","Gypsy","Guppy"
"10","G","Ghost","GHO","F","END",2015-12-26,"","Gypsy",""
"1","G","Giardia","GIA","M","DOB",2013-08-30,"Natal","Gladys",""
"2","G","Giardia","GIA","M","START",2013-08-30,"Natal","Gladys",""
"3","G","Giardia","GIA","M","Independent",2015-04-20,"Natal","Gladys",""
"4","G","Giardia","GIA","M","END",2015-12-26,"","Gladys",""
"1","G","Gibsha","GIB","M","DOB",2013-06-18,"Natal","Glenda",""
"2","G","Gibsha","GIB","M","START",2013-06-18,"Natal","Glenda",""
"3","G","Gibsha","GIB","M","Independent",2015-04-20,"Natal","Glenda",""
"4","G","Gibsha","GIB","M","END",2015-12-26,"","Glenda",""
"1","G","Ginger","GIN","F","DOB",1991-08-12,"Natal","",""
"5","G","Ginger","GIN","F","Birth",2005-02-01,"L","","Henry"
"6","G","Ginger","GIN","F","START",2006-01-14,"L","","Henry"
"7","G","Ginger","GIN","F","Takeover",2006-06-14,"L","","Henry"
"8","G","Ginger","GIN","F","Wean (swell)",2006-06-26,"C","","Henry"
"9","G","Ginger","GIN","F","Conception",2007-01-02,"P","","Nuts"
"N","G","Ginger","GIN","F","Cyst",2007-04-10,"","",""
"10","G","Ginger","GIN","F","Birth",2007-07-04,"L","","Nuts"
"11","G","Ginger","GIN","F","Wean (swell)",2009-03-22,"C","","Nuts"
"12","G","Ginger","GIN","F","Conception",2009-04-14,"P","","Gynnie"
"13","G","Ginger","GIN","F","Birth",2009-10-14,"L","","Gynnie"
"14","G","Ginger","GIN","F","Takeover",2009-10-19,"L","","Gynnie"
"15","G","Ginger","GIN","F","Takeover",2010-02-25,"L","","Gynnie"
"17","G","Ginger","GIN","F","DOD",2010-08-07,"","",""
"18","G","Ginger","GIN","F","END",2010-08-07,"","",""
"16","G","Ginger","GIN","F","Inf Death",2010-08-07,"C","","Gynnie"
"3","G","Ginger","GIN","F","Female maturation",NA,"C","",""
"4","G","Ginger","GIN","F","First Birth",NA,"L","",""
"2","G","Ginger","GIN","F","Independent",NA,"Natal","",""
"1","V male tranfer to C1?","Gismu","GIS","M","START",2012-10-08,"Pre-adult immigrant","#N/A",""
"2","C1","Gismu","GIS","M","Emigration - JUV/SA male",2012-12-31,"Pre-adult immigrant","#N/A",""
"3","C1","Gismu","GIS","M","END",2012-12-31,"Pre-adult immigrant","#N/A",""
"4","unknown","Gismu","GIS","M","DOB",NA,"","#N/A",""
"1","V","Gizmo","GIZ","M","DOB",2012-02-24,"Natal","Vye",""
"2","V","Gizmo","GIZ","M","START",2012-02-24,"Natal","Vye",""
"3","V","Gizmo","GIZ","M","Independent",2014-03-22,"Natal","Vye",""
"4","V","Gizmo","GIZ","M","END",2015-12-26,"","Vye",""
"1","G","Gladys","GLA","F","DOB",1996-06-01,"Natal","",""
"5","G","Gladys","GLA","F","Birth",2002-06-19,"L","","Glenda"
"6","G","Gladys","GLA","F","Birth",2005-03-01,"L","","Hal"
"7","G","Gladys","GLA","F","START",2006-01-14,"L","","Hal"
"9","G","Gladys","GLA","F","Takeover",2006-06-14,"L","","Hal"
"8","G","Gladys","GLA","F","Wean (swell)",2006-06-14,"C","","Hal"
"10","G","Gladys","GLA","F","Conception",2006-11-21,"P","","Grub"
"11","G","Gladys","GLA","F","Birth",2007-05-23,"L","","Grub"
"12","G","Gladys","GLA","F","Wean (swell)",2009-03-23,"C","","Grub"
"13","G","Gladys","GLA","F","Takeover",2009-10-19,"C","",""
"14","G","Gladys","GLA","F","Takeover",2010-02-25,"C","",""
"15","G","Gladys","GLA","F","Conception",2010-04-30,"P","","Pip"
"16","G","Gladys","GLA","F","Birth",2010-10-30,"L","","Pip"
"17","G","Gladys","GLA","F","Wean (swell)",2012-10-05,"C","","Pip"
"18","G","Gladys","GLA","F","Conception",2013-02-28,"P","","Giardia"
"19","G","Gladys","GLA","F","Birth",2013-08-30,"L","","Giardia"
"19","G","Gladys","GLA","F","Wean (swell)",2015-04-20,"C","","Giardia"
"20","G","Gladys","GLA","F","END",2015-12-26,"","",""
"3","G","Gladys","GLA","F","Female maturation",NA,"C","",""
"4","G","Gladys","GLA","F","First Birth",NA,"L","",""
"2","G","Gladys","GLA","F","Independent",NA,"Natal","",""
"1","G","Glenda","GLE","F","DOB",2002-07-23,"Natal","Gladys",""
"3","G","Glenda","GLE","F","Female maturation",2007-03-06,"C","Gladys",""
"4","G","Glenda","GLE","F","START",2007-03-06,"C","Gladys",""
"5","G","Glenda","GLE","F","Conception",2007-05-25,"P","Gladys","Boytjie"
"6","G","Glenda","GLE","F","First Birth",2007-11-24,"L","Gladys","Boytjie"
"7","G","Glenda","GLE","F","Takeover",2009-10-19,"L","Gladys","Boytjie"
"8","G","Glenda","GLE","F","Wean (swell)",2009-10-28,"C","Gladys","Boytjie"
"9","G","Glenda","GLE","F","Takeover",2010-02-25,"C","Gladys",""
"10","G","Glenda","GLE","F","Conception",2010-04-08,"P","Gladys","Hewhoshallnotbenamed"
"11","G","Glenda","GLE","F","Birth",2010-10-08,"L","Gladys","Hewhoshallnotbenamed"
"12","G","Glenda","GLE","F","Wean (swell)",2012-08-22,"C","Gladys","Hewhoshallnotbenamed"
"13","G","Glenda","GLE","F","Conception",2012-12-18,"P","Gladys","Gibsha"
"14","G","Glenda","GLE","F","Birth",2013-06-18,"L","Gladys","Gibsha"
"15","G","Glenda","GLE","F","Wean (swell)",2015-04-20,"C","Gladys","Gibsha"
"16","G","Glenda","GLE","F","END",2015-12-26,"","Gladys",""
"2","G","Glenda","GLE","F","Independent",NA,"Natal","Gladys",""
"1","T","Gob","GOB","M","DOB",2008-03-29,"Natal","Tiny",""
"2","T","Gob","GOB","M","START",2008-03-29,"Natal","Tiny",""
"3","T","Gob","GOB","M","Independent",2010-04-05,"Natal","Tiny",""
"4","T","Gob","GOB","M","Mom died",2013-06-11,"Natal","Tiny",""
"5","unknown","Gob","GOB","M","Emigration - JUV/SA male",2013-12-05,"Natal","Tiny",""
"6","unknown","Gob","GOB","M","END",2013-12-05,"","Tiny",""
"1","unknown","Gohnete","GOH","M","DOB",2000-10-01,"Natal","",""
"2","AMG","Gohnete","GOH","M","START",2008-07-17,"Bachelor","",""
"3","unknown unit","Gohnete","GOH","M","Takes over unit",2009-04-10,"Leader","",""
"6","B1","Gohnete","GOH","M","Fission",2009-07-24,"Leader","",""
"5","B","Gohnete","GOH","M","Takes over unit",2009-07-24,"Leader","",""
"8","B1","Gohnete","GOH","M","Leader to follower",2013-04-05,"Follower","",""
"7","B1","Gohnete","GOH","M","Overthrown",2013-04-05,"Former leader","",""
"9","B1","Gohnete","GOH","M","Emigration - Adult male",2015-04-29,"Follower","",""
"10","Q","Gohnete","GOH","M","Immigration - Adult male",2015-04-29,"Follower","",""
"11","","Gohnete","GOH","M","END",2015-12-26,"","",""
"4","unknown unit","Gohnete","GOH","M","Overthrown",NA,"Former leader","",""
"1","M","Gonzo","GON","M","DOB",2009-01-08,"Natal","Meena",""
"2","M","Gonzo","GON","M","START",2009-01-08,"Natal","Meena",""
"3","M","Gonzo","GON","M","Independent",2010-02-15,"Natal","Meena",""
"4","AMG","Gonzo","GON","M","Emigration - JUV/SA male",2013-02-03,"Natal","Meena",""
"5","AMG","Gonzo","GON","M","Emigration - JUV/SA male",2013-10-03,"Natal","Meena",""
"6","AMG","Gonzo","GON","M","END",2013-10-03,"Bachelor","Meena",""
"1","unknown","Gordo","GOR","M","DOB",2005-03-26,"","",""
"2","M2","Gordo","GOR","M","START",2013-07-30,"Leader","",""
"3","M2","Gordo","GOR","M","Takes over unit",2013-07-30,"Leader","",""
"4","M2","Gordo","GOR","M","Emigration - Adult male",2013-08-11,"Former leader","",""
"6","M2","Gordo","GOR","M","END",2013-08-11,"Former leader","",""
"5","M2","Gordo","GOR","M","Overthrown",2013-08-11,"Leader","",""
"1","G","Gouder","GOU","M","DOB",2015-10-14,"Natal","Gaia",""
"2","G","Gouder","GOU","M","START",2015-10-14,"Natal","Gaia",""
"3","G","Gouder","GOU","M","END",2015-12-26,"","",""
"1","G","Grace","GRA","F","DOB",1998-09-26,"Natal","",""
"5","G","Grace","GRA","F","Birth",2005-01-01,"L","","Hummer"
"6","G","Grace","GRA","F","START",2006-01-14,"L","","Hummer"
"8","G","Grace","GRA","F","Takeover",2006-06-14,"L","","Hummer"
"7","G","Grace","GRA","F","Wean (swell)",2006-06-14,"C","","Hummer"
"9","G","Grace","GRA","F","Conception",2007-04-24,"P","","Gaia"
"10","G","Grace","GRA","F","Birth",2007-10-24,"L","","Gaia"
"11","G","Grace","GRA","F","Wean (swell)",2009-06-06,"C","","Gaia"
"N","G","Grace","GRA","F","Cyst",2009-08-01,"","",""
"12","G","Grace","GRA","F","Takeover",2009-10-19,"C","",""
"13","G","Grace","GRA","F","Takeover",2010-02-25,"C","",""
"14","G","Grace","GRA","F","Conception",2010-03-24,"P","","Gavin"
"15","G","Grace","GRA","F","Birth",2010-09-23,"L","","Gavin"
"16","G","Grace","GRA","F","DOD",2012-03-01,"L","",""
"17","G","Grace","GRA","F","Wean (swell)",2012-03-01,"C","","Gavin"
"18","G","Grace","GRA","F","END",2012-04-09,"","",""
"3","G","Grace","GRA","F","Female maturation",NA,"C","",""
"4","G","Grace","GRA","F","First Birth",NA,"L","",""
"2","G","Grace","GRA","F","Independent",NA,"Natal","",""
"9","G","Greta","GRE","F","DOB",1985-05-11,"Natal","",""
"N","G","Greta","GRE","F","Cyst",2006-01-01,"","",""
"1","G","Greta","GRE","F","START",2006-01-14,"C","",""
"2","G","Greta","GRE","F","Takeover",2006-06-14,"C","",""
"3","G","Greta","GRE","F","Conception",2006-10-11,"P","","Ghion"
"4","G","Greta","GRE","F","Birth",2007-04-12,"L","","Ghion"
"5","G","Greta","GRE","F","DOD",2009-05-05,"","",""
"6","G","Greta","GRE","F","END",2009-05-05,"","",""
"7","G","Greta","GRE","F","Inf Death",2009-05-05,"C","","Ghion"
"8","G","Greta","GRE","F","Female maturation",NA,"C","",""
"11","G","Greta","GRE","F","First Birth",NA,"L","",""
"10","G","Greta","GRE","F","Independent",NA,"Natal","",""
"1","G","Grub","GRU","M","DOB",2007-05-23,"Natal","Gladys",""
"2","G","Grub","GRU","M","START",2007-05-23,"Natal","Gladys",""
"3","G","Grub","GRU","M","Independent",2009-03-23,"Natal","Gladys",""
"4","AMG","Grub","GRU","M","Emigration - JUV/SA male",2013-07-14,"Natal","Gladys",""
"5","AMG","Grub","GRU","M","END",2013-07-14,"","Gladys",""
"1","G","Guilford","GUI","F","DOB",2015-10-15,"Natal","Gypsy",""
"2","G","Guilford","GUI","F","START",2015-10-15,"Natal","Gypsy",""
"3","G","Guilford","GUI","F","DOD",2015-10-22,"Natal","Gypsy",""
"4","G","Guilford","GUI","F","END",2015-10-22,"Natal","Gypsy",""
"1","G","Guppy","GUP","F","DOB",2014-06-15,"Natal","Ghost",""
"2","G","Guppy","GUP","F","START",2014-06-15,"","Ghost",""
"3","G","Guppy","GUP","F","END",2015-12-26,"","Ghost",""
"1","G","Gursha","GUR","M","DOB",2013-07-14,"Natal","Gypsy",""
"2","G","Gursha","GUR","M","START",2013-07-14,"Natal","Gypsy",""
"3","G","Gursha","GUR","M","Independent",2014-04-30,"Natal","Gypsy",""
"4","G","Gursha","","","Mom died",2015-10-22,"Natal","Gypsy",""
"5","G","Gursha","GUR","M","END",2015-12-26,"","Gypsy",""
"1","G","Gynnie","GYN","F","DOB",2009-10-14,"Natal","Ginger",""
"2","G","Gynnie","GYN","F","START",2009-10-14,"","Ginger",""
"4","G","Gynnie","GYN","F","DOD",2010-08-07,"","Ginger",""
"5","G","Gynnie","GYN","F","END",2010-08-07,"","Ginger",""
"3","G","Gynnie","GYN","F","Mom died",2010-08-07,"","",""
"1","G","Gypsy","GYP","F","DOB",2001-07-18,"Natal","",""
"3","G","Gypsy","GYP","F","Female maturation",2006-06-14,"C","",""
"4","G","Gypsy","GYP","F","START",2006-06-14,"C","",""
"5","G","Gypsy","GYP","F","Takeover",2006-06-14,"C","",""
"6","G","Gypsy","GYP","F","Conception",2007-04-24,"P","","Ghost"
"7","G","Gypsy","GYP","F","First Birth",2007-10-24,"L","","Ghost"
"8","G","Gypsy","GYP","F","Takeover",2009-10-19,"L","","Ghost"
"9","G","Gypsy","GYP","F","Wean (swell)",2009-10-29,"C","","Ghost"
"10","G","Gypsy","GYP","F","Takeover",2010-02-25,"C","",""
"11","G","Gypsy","GYP","F","Conception",2010-05-28,"P","","Blomkvist"
"12","G","Gypsy","GYP","F","Birth",2010-11-27,"L","","Blomkvist"
"13","G","Gypsy","GYP","F","Wean (swell)",2012-11-21,"C","","Blomkvist"
"14","G","Gypsy","GYP","F","Conception",2013-01-12,"P","","Gursha"
"15","G","Gypsy","GYP","F","Birth",2013-07-14,"L","","Gursha"
"16","G","Gypsy","GYP","F","Wean (swell)",2014-05-15,"C","","Gursha"
"17","G","Gypsy","GYP","F","Conception",2015-04-18,"P","","Guilford"
"18","G","Gypsy","GYP","F","Birth",2015-10-15,"L","","Guilford"
"19","G","Gypsy","GYP","F","DOD",2015-10-22,"L","","Guilford"
"20","G","Gypsy","GYP","F","END",2015-10-22,"L","","Guilford"
"2","G","Gypsy","GYP","F","Independent",NA,"Natal","",""
"1","H","Hadar","HAD","F","DOB",1991-02-06,"Natal","",""
"7","H","Hadar","HAD","F","Takeover",2006-03-28,"","",""
"8","H","Hadar","HAD","F","START",2006-05-25,"C","",""
"9","H","Hadar","HAD","F","Conception",2006-06-04,"P","","Happy"
"10","H","Hadar","HAD","F","Birth",2006-12-04,"L","","Happy"
"11","H","Hadar","HAD","F","Takeover",2007-02-27,"L","","Happy"
"12","H","Hadar","HAD","F","Wean (swell)",2008-03-25,"C","","Happy"
"13","H","Hadar","HAD","F","Takeover",2008-03-26,"C","",""
"15","H1","Hadar","HAD","F","Fission",2008-06-07,"P","","Hoe"
"14","H","Hadar","HAD","F","Takeover",2008-06-07,"C","",""
"16","H1","Hadar","HAD","F","Conception",2008-09-22,"P","","Hoe"
"17","H1","Hadar","HAD","F","Birth",2009-03-24,"L","","Hoe"
"18","H1","Hadar","HAD","F","DOD",2010-02-01,"","",""
"19","H1","Hadar","HAD","F","END",2010-02-01,"","",""
"5","H","Hadar","HAD","F","Birth",NA,"L","","Hupu"
"3","H","Hadar","HAD","F","Female maturation",NA,"C","",""
"4","H","Hadar","HAD","F","First Birth",NA,"L","",""
"2","H","Hadar","HAD","F","Independent",NA,"Natal","",""
"1","H1","Hagrid","HAG","M","DOB",2012-08-27,"Natal","Hupu",""
"2","H1","Hagrid","HAG","M","START",2012-08-27,"Natal","Hupu",""
"3","H1","Hagrid","HAG","M","END",NA,"Natal","Hupu",""
"1","H1","Haile","HAI","M","DOB",2009-10-01,"Natal","Hester",""
"2","H1","Haile","HAI","M","START",2009-10-01,"Natal","Hester",""
"3","H1","Haile","HAI","M","Independent",2011-03-05,"Natal","Hester",""
"4","H1","Haile","HAI","M","END",NA,"Natal","Hester",""
"1","G","Hal","HAL","M","DOB",2005-03-01,"Natal","Gladys",""
"2","G","Hal","HAL","M","START",2006-01-01,"Natal","Gladys",""
"3","G","Hal","HAL","M","Independent",2006-06-14,"Natal","Gladys",""
"4","G","Hal","HAL","M","END",NA,"Natal","Gladys",""
"1","H","Happy","HAP","F","DOB",2006-12-04,"Natal","Hadar",""
"2","H","Happy","HAP","F","START",2006-12-04,"","Hadar",""
"3","H","Happy","HAP","F","Takeover",2007-02-27,"","Hadar",""
"4","H","Happy","HAP","F","Independent",2008-03-25,"Natal","Hadar",""
"N","H","Happy","HAP","F","Cyst",2009-12-01,"","",""
"5","H","Happy","HAP","F","Mom died",2010-02-01,"","",""
"6","H","Happy","HAP","F","DOD",2011-12-01,"","Hadar",""
"7","H","Happy","HAP","F","END",2011-12-01,"","Hadar",""
"1","H","Harriet","HAR","F","DOB",1994-02-05,"Natal","",""
"6","H","Harriet","HAR","F","Takeover",2006-03-28,"","",""
"7","H","Harriet","HAR","F","START",2006-04-01,"C","",""
"8","H","Harriet","HAR","F","Conception",2006-07-04,"P","","Hate"
"9","H","Harriet","HAR","F","Birth",2007-01-03,"L","","Hate"
"10","H","Harriet","HAR","F","Takeover",2007-02-27,"L","","Hate"
"N","H","Harriet","HAR","F","Cyst",2007-03-01,"","",""
"11","H","Harriet","HAR","F","Wean (swell)",2007-04-17,"C","","Hate"
"12","H","Harriet","HAR","F","Takeover",2008-03-26,"C","",""
"14","H1","Harriet","HAR","F","Fission",2008-06-07,"C","",""
"13","H","Harriet","HAR","F","Takeover",2008-06-07,"C","",""
"15","H1","Harriet","HAR","F","Conception",2010-04-26,"P","","Eeyore"
"16","H1","Harriet","HAR","F","Birth",2010-10-26,"L","","Eeyore"
"18","H1","Harriet","HAR","F","END",2013-01-31,"","",""
"5","H","Harriet","HAR","F","Birth",NA,"L","","Hippie"
"3","H","Harriet","HAR","F","Female maturation",NA,"C","",""
"4","H","Harriet","HAR","F","First Birth",NA,"L","",""
"2","H","Harriet","HAR","F","Independent",NA,"Natal","",""
"17","H1","Harriet","HAR","F","Wean (swell)",NA,"C","","Eeyore"
"1","H","Hate","HAT","F","DOB",2007-01-03,"Natal","Harriet",""
"2","H","Hate","HAT","F","Independent",2007-04-17,"Natal","Harriet",""
"3","H","Hate","HAT","F","Takeover",2008-03-26,"","Harriet",""
"5","H1","Hate","HAT","F","Fission",2008-06-07,"","Harriet",""
"4","H","Hate","HAT","F","Takeover",2008-06-07,"","Harriet",""
"6","H1","Hate","HAT","F","Female maturation",2012-07-16,"C","Harriet",""
"7","H1","Hate","HAT","F","START",2012-09-26,"P","Harriet",""
"8","H1","Hate","HAT","F","END",2013-01-31,"","Harriet",""
"1","H","Haunt","HAU","F","DOB",2006-03-01,"Natal","Hester",""
"2","H","Haunt","HAU","F","Takeover",2007-02-27,"","Hester",""
"3","H","Haunt","HAU","F","Independent",2008-03-25,"Natal","Hester",""
"4","H","Haunt","HAU","F","Takeover",2008-03-26,"","Hester",""
"6","H1","Haunt","HAU","F","Fission",2008-06-07,"","Hester",""
"5","H","Haunt","HAU","F","Takeover",2008-06-07,"","Hester",""
"7","H1","Haunt","HAU","F","Female maturation",2011-06-03,"C","Hester",""
"8","H1","Haunt","HAU","F","START",2011-07-27,"C","Hester",""
"9","H1","Haunt","HAU","F","Conception",2012-01-13,"P","Hester","Hedwig"
"10","H1","Haunt","HAU","F","First Birth",2012-07-14,"L","Hester","Hedwig"
"11","H1","Haunt","HAU","F","END",2013-01-31,"","Hester",""
"1","H1","Havock","HAV","?","DOB",2012-09-03,"","Heksie",""
"2","H1","Havock","HAV","?","START",2012-09-03,"","Heksie",""
"3","H1","Havock","HAV","?","END",2013-01-31,"","Heksie",""
"1","H2","Hazel","HAZ","F","DOB",2011-09-21,"Natal","Himanot",""
"2","H2","Hazel","HAZ","F","START",2011-09-21,"Natal","Himanot",""
"3","H2","Hazel","HAZ","F","DOD",2012-10-01,"Natal","Himanot",""
"4","H2","Hazel","HAZ","F","END",2012-10-01,"Natal","Himanot",""
"1","H2","Heath","HEA","F","DOB",2010-07-17,"Natal","Hippie",""
"2","H2","Heath","HEA","F","START",2010-07-17,"Natal","Hippie",""
"4","H2","Heath","HEA","F","END",2013-01-31,"Natal","Hippie",""
"3","H2","Heath","HEA","F","Independent",NA,"Natal","Hippie",""
"1","H1","Hedwig","HED","?","DOB",2012-07-14,"Natal","Haunt",""
"2","H1","Hedwig","HED","?","START",2012-07-14,"Natal","Haunt",""
