ORDER,UNIT,NAME,ID,SEX,EVENT,DATE,STATUS,MOM,INF.NAME
6,F-old,Fifa,FIF,F,START,7/20/06,C,,
7,F-old,Fifa,FIF,F,Conception,1/17/07,P,,Fbaby
8,F-old,Fifa,FIF,F,Birth,7/19/07,L,,Fbaby
9,F-old,Fifa,FIF,F,Inf Death,7/19/07,C,,Fbaby
11,F-old,Fifa,FIF,F,Conception,4/7/08,P,,Fox
12,F-old,Fifa,FIF,F,Birth,10/7/08,L,,Fox
N,F-old,Fifa,FIF,F,Cyst,6/1/09,,,
13,F-old,Fifa,FIF,F,Inf Death,6/17/09,C,,Fox
14,F-old,Fifa,FIF,F,Takeover,6/17/09,C,,
15,F-old,Fifa,FIF,F,Conception,9/18/09,P,,Fuschia
16,F-old,Fifa,FIF,F,Birth,3/20/10,L,,Fuschia
17,F-old,Fifa,FIF,F,END,7/16/10,,,
3,F-old,Fifa,FIF,F,Female maturation,NA,C,,
4,F-old,Fifa,FIF,F,First Birth,NA,L,,
2,F-old,Fifa,FIF,F,Independent,NA,Natal,,
1,W-OLD,Fish,FIS,M,DOB,7/15/07,Natal,Wanda,
2,W-OLD,Fish,FIS,M,START,7/15/07,Natal,Wanda,
3,W-OLD,Fish,FIS,M,END,NA,Natal,Wanda,
1,unknown,Flip,FLI,M,DOB,4/19/00,,,
2,T,Flip,FLI,M,START,2/26/10,Follower,,
3,AMG,Flip,FLI,M,Joins AMG,5/12/10,Bachelor,,
5,AMG,Flip,FLI,M,Joins AMG,5/27/10,Bachelor,,
4,AMG,Flip,FLI,M,END,5/27/10,Bachelor,,
1,F-old,Flo,FLO,F,DOB,8/25/83,,,
5,F-old,Flo,FLO,F,START,1/1/06,,,
6,F-old,Flo,FLO,F,DOD,8/19/07,,,
7,F-old,Flo,FLO,F,END,8/19/07,,,
3,F-old,Flo,FLO,F,Female maturation,NA,,,
4,F-old,Flo,FLO,F,First Birth,NA,,,
2,F-old,Flo,FLO,F,Independent,NA,,,
1,N,Flying Dutchman,FLY,M,DOB,12/13/11,Natal,Nardos,
2,N,Flying Dutchman,FLY,M,START,12/13/11,Natal,Nardos,
3,N,Flying Dutchman,FLY,M,Independent,1/10/14,Natal,Nardos,
4,N,Flying Dutchman,FLY,M,Emigration - JUV/SA male,11/25/14,Natal,Nardos,
5,N,Flying Dutchman,FLY,M,END,12/26/15,,Nardos,
1,F-old,Foo,FOO,F,DOB,4/22/09,Natal,Faye,
2,F-old,Foo,FOO,F,DOD,7/23/09,Natal,Faye,
3,F-old,Foo,FOO,F,END,7/23/09,Natal,Faye,
4,F-old,Foo,FOO,F,START,4/22/09,Natal,Faye,
1,F-old,Fox,FOX,?,DOB,10/7/08,Natal,Fifa,
2,F-old,Fox,FOX,?,START,10/7/08,Natal,Fifa,
3,F-old,Fox,FOX,?,DOD,6/17/09,Natal,Fifa,
4,F-old,Fox,FOX,?,END,6/17/09,Natal,Fifa,
1,unknown,Francisco,FRA,M,DOB,4/19/97,,,
3,B,Francisco,FRA,M,START,4/17/06,Leader,,
2,B,Francisco,FRA,M,Takes over unit,4/17/06,Leader,,
5,B1,Francisco,FRA,M,Fission,7/24/09,Former leader,,
4,B,Francisco,FRA,M,Overthrown,7/24/09,Former leader,,
7,AMG,Francisco,FRA,M,END,12/7/10,Bachelor,,
6,AMG,Francisco,FRA,M,Joins AMG,12/7/10,Bachelor,,
1,unknown,Fred,FRE,M,DOB,4/22/01,,,
3,F-old,Fred,FRE,M,START,6/17/09,Leader,,
2,F-old,Fred,FRE,M,Takes over unit,6/17/09,Leader,,
4,F-old,Fred,FRE,M,END,7/16/10,Leader,,
5,F-old,Fred,FRE,M,STOP,7/16/10,Leader,,
1,F-old,Fritter,FRI,F,DOB,5/15/10,Natal,Farrah,
2,F-old,Fritter,FRI,F,START,5/15/10,,Farrah,
3,F-old,Fritter,FRI,F,END,7/16/10,,Farrah,
1,unknown,Fuji,FUJ,M,DOB,11/12/98,,,
3,H,Fuji,FUJ,M,START,2/27/07,Leader,,
2,H,Fuji,FUJ,M,Takes over unit,2/27/07,Leader,,
4,H,Fuji,FUJ,M,Overthrown,3/26/08,Former leader,,
5,H1,Fuji,FUJ,M,Fission,6/7/08,Former leader,,
7,H1,Fuji,FUJ,M,DIS,5/18/09,Former leader,,
6,H1,Fuji,FUJ,M,END,5/18/09,Former leader,,
1,F-old,Fuschia,FUS,F,DOB,3/20/10,Natal,Fifa,
2,F-old,Fuschia,FUS,F,START,3/20/10,,Fifa,
3,F-old,Fuschia,FUS,F,END,7/16/10,,Fifa,
1,unknown,Gabon,GAB,M,DOB,7/5/95,,,
2,B,Gabon,GAB,M,START,1/1/06,Leader,,
3,B,Gabon,GAB,M,Overthrown,4/17/06,Former leader,,
N,B,Gabon,GAB,M,Cyst,2/1/08,,,
5,B,Gabon,GAB,M,END,7/25/09,Former leader,,
6,B,Gabon,GAB,M,DIS,7/25/09,Former leader,,
1,G,Gaga,GAG,F,DOB,6/13/13,Natal,Gaia,
2,G,Gaga,GAG,F,START,6/13/13,Natal,Gaia,
3,G,Gaga,GAG,F,Independent,3/7/15,Natal,Gaia,
4,G,Gaga,GAG,F,END,12/26/15,,Gaia,
1,G,Gaia,GAI,F,DOB,10/24/07,Natal,Greta,
3,G,Gaia,GAI,F,Independent,5/5/09,Natal,Greta,
2,G,Gaia,GAI,F,Mom died,5/5/09,,,
4,G,Gaia,GAI,F,Takeover,10/19/09,,Greta,
5,G,Gaia,GAI,F,Takeover,2/25/10,,Greta,
6,G,Gaia,GAI,F,Female maturation,11/6/11,C,Greta,
7,G,Gaia,GAI,F,START,10/24/07,C,Greta,
8,G,Gaia,GAI,F,Conception,12/13/12,P,Greta,Gaga
9,G,Gaia,GAI,F,First Birth,6/13/13,L,Greta,Gaga
10,G,Gaia,GAI,F,Wean (swell),3/7/15,C,Greta,Gaga
11,G,Gaia,GAI,F,Conception,4/17/15,P,Greta,Gouder
12,G,Gaia,GAI,F,Birth,10/14/15,L,Greta,Gouder
13,G,Gaia,GAI,F,END,12/26/15,,Greta,
1,unknown,Gap,GAP,M,DOB,1/1/02,,,
2,O,Gap,GAP,M,Leader to follower,11/24/12,Follower,,
4,O,Gap,GAP,M,Overthrown,11/24/12,Former leader,,
3,O,Gap,GAP,M,START,11/24/12,Former leader,,
6,O,Gap,GAP,M,Emigration - Adult male,6/12/14,,,
5,Z,Gap,GAP,M,Immigration - Adult male,6/12/14,Follower,,
7,Z2,Gap,GAP,M,Fission,6/16/14,Follower,,
8,Z2,Gap,GAP,M,Emigration - Adult male,7/31/14,Follower,,
9,Z3,Gap,GAP,M,Immigration - Adult male,7/31/14,Follower,,
10,Z3,Gap,GAP,M,Emigration - Adult male,8/23/14,,,
11,unknown,Gap,GAP,M,END,8/23/14,,,
12,unknown,Gap,GAP,M,STOP,8/23/14,,,
1,unknown,Garth,GAR,M,DOB,7/4/96,,,
2,G,Garth,GAR,M,START,1/1/06,Leader,,
3,G,Garth,GAR,M,Overthrown,6/14/06,Former leader,,
5,G,Garth,GAR,M,END,7/29/06,Former leader,,
1,unknown,Gashaw,GAS,M,DOB,1/27/05,,,
4,M1,Gashaw,GAS,M,Fission,5/10/13,Leader,,
3,M3,Gashaw,GAS,M,START,5/10/13,Leader,,
2,M3,Gashaw,GAS,M,Takes over unit,5/10/13,Leader,,
5,M1,Gashaw,GAS,M,END,12/26/15,,,
1,G,Gavin,GAV,M,DOB,9/23/10,Natal,Grace,
2,G,Gavin,GAV,M,START,9/23/10,Natal,Grace,
3,G,Gavin,GAV,M,Independent,4/1/12,Natal,Grace,
4,G,Gavin,GAV,M,Mom died,4/1/12,,,
5,G,Gavin,GAV,M,END,12/26/15,Natal,Grace,
1,T,Gebs,GEB,M,DOB,7/14/07,Natal,Tef,
2,T,Gebs,GEB,M,START,7/14/07,Natal,Tef,
4,T,Gebs,GEB,M,DOD,9/12/08,Natal,Tef,
5,T,Gebs,GEB,M,END,9/12/08,Natal,Tef,
3,T,Gebs,GEB,M,Mom died,9/12/08,,,
1,C2,Gemma,GEM,M,DOB,12/8/10,Natal,Colleen,
2,C2,Gemma,GEM,M,START,12/8/10,Natal,Colleen,
4,C2,Gemma,GEM,M,DOD,5/20/11,Natal,Colleen,
5,C2,Gemma,GEM,M,END,5/20/11,Natal,Colleen,
3,C2,Gemma,GEM,M,Mom died,5/20/11,,,
1,unknown,George,GEO,M,DOB,10/22/00,,,
3,G,George,GEO,M,START,10/19/09,Leader,,
2,G,George,GEO,M,Takes over unit,10/19/09,Leader,,
5,G,George,GEO,M,DIS,2/25/10,Former leader,,
6,G,George,GEO,M,END,2/25/10,Leader,,
4,G,George,GEO,M,Overthrown,2/25/10,Former leader,,
1,G,Ghion,GHI,F,DOB,4/12/07,Natal,Grace,
2,G,Ghion,GHI,F,START,4/12/07,,Grace,
3,G,Ghion,GHI,F,DOD,5/5/09,,Grace,
4,G,Ghion,GHI,F,END,5/5/09,,Grace,
1,G,Ghost,GHO,F,DOB,10/24/07,Natal,Gypsy,
2,G,Ghost,GHO,F,Takeover,10/19/09,,Gypsy,
3,G,Ghost,GHO,F,Independent,10/29/09,Natal,Gypsy,
4,G,Ghost,GHO,F,Takeover,2/25/10,,Gypsy,
5,G,Ghost,GHO,F,START,10/24/07,,Gypsy,
6,G,Ghost,GHO,F,Female maturation,6/2/12,C,Gypsy,
7,G,Ghost,GHO,F,Conception,12/15/13,P,Gypsy,Guppy
8,G,Ghost,GHO,F,First Birth,6/15/14,L,Gypsy,Guppy
N,G,Ghost,GHO,F,Cyst,4/1/15,,,
9,G,Ghost,GHO,F,Mom died,10/22/15,L,Gypsy,Guppy
10,G,Ghost,GHO,F,END,12/26/15,,Gypsy,
1,G,Giardia,GIA,M,DOB,8/30/13,Natal,Gladys,
2,G,Giardia,GIA,M,START,8/30/13,Natal,Gladys,
3,G,Giardia,GIA,M,Independent,4/20/15,Natal,Gladys,
4,G,Giardia,GIA,M,END,12/26/15,,Gladys,
1,G,Gibsha,GIB,M,DOB,6/18/13,Natal,Glenda,
2,G,Gibsha,GIB,M,START,6/18/13,Natal,Glenda,
3,G,Gibsha,GIB,M,Independent,4/20/15,Natal,Glenda,
4,G,Gibsha,GIB,M,END,12/26/15,,Glenda,
1,G,Ginger,GIN,F,DOB,8/12/91,Natal,,
5,G,Ginger,GIN,F,Birth,2/1/05,L,,Henry
6,G,Ginger,GIN,F,START,1/14/06,L,,Henry
7,G,Ginger,GIN,F,Takeover,6/14/06,L,,Henry
8,G,Ginger,GIN,F,Wean (swell),6/26/06,C,,Henry
9,G,Ginger,GIN,F,Conception,1/2/07,P,,Nuts
N,G,Ginger,GIN,F,Cyst,4/10/07,,,
10,G,Ginger,GIN,F,Birth,7/4/07,L,,Nuts
11,G,Ginger,GIN,F,Wean (swell),3/22/09,C,,Nuts
12,G,Ginger,GIN,F,Conception,4/14/09,P,,Gynnie
13,G,Ginger,GIN,F,Birth,10/14/09,L,,Gynnie
14,G,Ginger,GIN,F,Takeover,10/19/09,L,,Gynnie
15,G,Ginger,GIN,F,Takeover,2/25/10,L,,Gynnie
17,G,Ginger,GIN,F,DOD,8/7/10,,,
18,G,Ginger,GIN,F,END,8/7/10,,,
16,G,Ginger,GIN,F,Inf Death,8/7/10,C,,Gynnie
3,G,Ginger,GIN,F,Female maturation,NA,C,,
4,G,Ginger,GIN,F,First Birth,NA,L,,
2,G,Ginger,GIN,F,Independent,NA,Natal,,
1,V male tranfer to C1?,Gismu,GIS,M,START,10/8/12,Pre-adult immigrant,#N/A,
2,C1,Gismu,GIS,M,Emigration - JUV/SA male,12/31/12,Pre-adult immigrant,#N/A,
3,C1,Gismu,GIS,M,END,12/31/12,Pre-adult immigrant,#N/A,
4,unknown,Gismu,GIS,M,DOB,NA,,#N/A,
1,V,Gizmo,GIZ,M,DOB,2/24/12,Natal,Vye,
2,V,Gizmo,GIZ,M,START,2/24/12,Natal,Vye,
3,V,Gizmo,GIZ,M,Independent,3/22/14,Natal,Vye,
4,V,Gizmo,GIZ,M,END,12/26/15,,Vye,
1,G,Gladys,GLA,F,DOB,6/1/96,Natal,,
5,G,Gladys,GLA,F,Birth,6/19/02,L,,Glenda
6,G,Gladys,GLA,F,Birth,3/1/05,L,,Hal
7,G,Gladys,GLA,F,START,1/14/06,L,,Hal
9,G,Gladys,GLA,F,Takeover,6/14/06,L,,Hal
8,G,Gladys,GLA,F,Wean (swell),6/14/06,C,,Hal
10,G,Gladys,GLA,F,Conception,11/21/06,P,,Grub
11,G,Gladys,GLA,F,Birth,5/23/07,L,,Grub
12,G,Gladys,GLA,F,Wean (swell),3/23/09,C,,Grub
13,G,Gladys,GLA,F,Takeover,10/19/09,C,,
14,G,Gladys,GLA,F,Takeover,2/25/10,C,,
15,G,Gladys,GLA,F,Conception,4/30/10,P,,Pip
16,G,Gladys,GLA,F,Birth,10/30/10,L,,Pip
17,G,Gladys,GLA,F,Wean (swell),10/5/12,C,,Pip
18,G,Gladys,GLA,F,Conception,2/28/13,P,,Giardia
19,G,Gladys,GLA,F,Birth,8/30/13,L,,Giardia
19,G,Gladys,GLA,F,Wean (swell),4/20/15,C,,Giardia
20,G,Gladys,GLA,F,END,12/26/15,,,
3,G,Gladys,GLA,F,Female maturation,NA,C,,
4,G,Gladys,GLA,F,First Birth,NA,L,,
2,G,Gladys,GLA,F,Independent,NA,Natal,,
1,G,Glenda,GLE,F,DOB,7/23/02,Natal,Gladys,
3,G,Glenda,GLE,F,Female maturation,3/6/07,C,Gladys,
4,G,Glenda,GLE,F,START,3/6/07,C,Gladys,
5,G,Glenda,GLE,F,Conception,5/25/07,P,Gladys,Boytjie
6,G,Glenda,GLE,F,First Birth,11/24/07,L,Gladys,Boytjie
7,G,Glenda,GLE,F,Takeover,10/19/09,L,Gladys,Boytjie
8,G,Glenda,GLE,F,Wean (swell),10/28/09,C,Gladys,Boytjie
9,G,Glenda,GLE,F,Takeover,2/25/10,C,Gladys,
10,G,Glenda,GLE,F,Conception,4/8/10,P,Gladys,Hewhoshallnotbenamed
11,G,Glenda,GLE,F,Birth,10/8/10,L,Gladys,Hewhoshallnotbenamed
12,G,Glenda,GLE,F,Wean (swell),8/22/12,C,Gladys,Hewhoshallnotbenamed
13,G,Glenda,GLE,F,Conception,12/18/12,P,Gladys,Gibsha
14,G,Glenda,GLE,F,Birth,6/18/13,L,Gladys,Gibsha
15,G,Glenda,GLE,F,Wean (swell),4/20/15,C,Gladys,Gibsha
16,G,Glenda,GLE,F,END,12/26/15,,Gladys,
2,G,Glenda,GLE,F,Independent,NA,Natal,Gladys,
1,T,Gob,GOB,M,DOB,3/29/08,Natal,Tiny,
2,T,Gob,GOB,M,START,3/29/08,Natal,Tiny,
3,T,Gob,GOB,M,Independent,4/5/10,Natal,Tiny,
4,T,Gob,GOB,M,Mom died,6/11/13,Natal,Tiny,
5,unknown,Gob,GOB,M,Emigration - JUV/SA male,12/5/13,Natal,Tiny,
6,unknown,Gob,GOB,M,END,12/5/13,,Tiny,
1,unknown,Gohnete,GOH,M,DOB,10/1/00,Natal,,
2,AMG,Gohnete,GOH,M,START,7/17/08,Bachelor,,
3,unknown unit,Gohnete,GOH,M,Takes over unit,4/10/09,Leader,,
6,B1,Gohnete,GOH,M,Fission,7/24/09,Leader,,
5,B,Gohnete,GOH,M,Takes over unit,7/24/09,Leader,,
8,B1,Gohnete,GOH,M,Leader to follower,4/5/13,Follower,,
7,B1,Gohnete,GOH,M,Overthrown,4/5/13,Former leader,,
9,B1,Gohnete,GOH,M,Emigration - Adult male,4/29/15,Follower,,
10,Q,Gohnete,GOH,M,Immigration - Adult male,4/29/15,Follower,,
11,,Gohnete,GOH,M,END,12/26/15,,,
4,unknown unit,Gohnete,GOH,M,Overthrown,NA,Former leader,,
1,M,Gonzo,GON,M,DOB,1/8/09,Natal,Meena,
2,M,Gonzo,GON,M,START,1/8/09,Natal,Meena,
3,M,Gonzo,GON,M,Independent,2/15/10,Natal,Meena,
4,AMG,Gonzo,GON,M,Emigration - JUV/SA male,2/3/13,Natal,Meena,
5,AMG,Gonzo,GON,M,Emigration - JUV/SA male,10/3/13,Natal,Meena,
6,AMG,Gonzo,GON,M,END,10/3/13,Bachelor,Meena,
1,unknown,Gordo,GOR,M,DOB,3/26/05,,,
2,M2,Gordo,GOR,M,START,7/30/13,Leader,,
3,M2,Gordo,GOR,M,Takes over unit,7/30/13,Leader,,
4,M2,Gordo,GOR,M,Emigration - Adult male,8/11/13,Former leader,,
6,M2,Gordo,GOR,M,END,8/11/13,Former leader,,
5,M2,Gordo,GOR,M,Overthrown,8/11/13,Leader,,
1,G,Gouder,GOU,M,DOB,10/14/15,Natal,Gaia,
2,G,Gouder,GOU,M,START,10/14/15,Natal,Gaia,
3,G,Gouder,GOU,M,END,12/26/15,,,
1,G,Grace,GRA,F,DOB,9/26/98,Natal,,
5,G,Grace,GRA,F,Birth,1/1/05,L,,Hummer
6,G,Grace,GRA,F,START,1/14/06,L,,Hummer
8,G,Grace,GRA,F,Takeover,6/14/06,L,,Hummer
7,G,Grace,GRA,F,Wean (swell),6/14/06,C,,Hummer
9,G,Grace,GRA,F,Conception,4/24/07,P,,Gaia
10,G,Grace,GRA,F,Birth,10/24/07,L,,Gaia
11,G,Grace,GRA,F,Wean (swell),6/6/09,C,,Gaia
N,G,Grace,GRA,F,Cyst,8/1/09,,,
12,G,Grace,GRA,F,Takeover,10/19/09,C,,
13,G,Grace,GRA,F,Takeover,2/25/10,C,,
14,G,Grace,GRA,F,Conception,3/24/10,P,,Gavin
15,G,Grace,GRA,F,Birth,9/23/10,L,,Gavin
16,G,Grace,GRA,F,DOD,3/1/12,L,,
17,G,Grace,GRA,F,Wean (swell),3/1/12,C,,Gavin
18,G,Grace,GRA,F,END,4/9/12,,,
3,G,Grace,GRA,F,Female maturation,NA,C,,
4,G,Grace,GRA,F,First Birth,NA,L,,
2,G,Grace,GRA,F,Independent,NA,Natal,,
9,G,Greta,GRE,F,DOB,5/11/85,Natal,,
N,G,Greta,GRE,F,Cyst,1/1/06,,,
1,G,Greta,GRE,F,START,1/14/06,C,,
2,G,Greta,GRE,F,Takeover,6/14/06,C,,
3,G,Greta,GRE,F,Conception,10/11/06,P,,Ghion
4,G,Greta,GRE,F,Birth,4/12/07,L,,Ghion
5,G,Greta,GRE,F,DOD,5/5/09,,,
6,G,Greta,GRE,F,END,5/5/09,,,
7,G,Greta,GRE,F,Inf Death,5/5/09,C,,Ghion
8,G,Greta,GRE,F,Female maturation,NA,C,,
11,G,Greta,GRE,F,First Birth,NA,L,,
10,G,Greta,GRE,F,Independent,NA,Natal,,
1,G,Grub,GRU,M,DOB,5/23/07,Natal,Gladys,
2,G,Grub,GRU,M,START,5/23/07,Natal,Gladys,
3,G,Grub,GRU,M,Independent,3/23/09,Natal,Gladys,
4,AMG,Grub,GRU,M,Emigration - JUV/SA male,7/14/13,Natal,Gladys,
5,AMG,Grub,GRU,M,END,7/14/13,,Gladys,
1,G,Guilford,GUI,F,DOB,10/15/15,Natal,Gypsy,
2,G,Guilford,GUI,F,START,10/15/15,Natal,Gypsy,
3,G,Guilford,GUI,F,DOD,10/22/15,Natal,Gypsy,
4,G,Guilford,GUI,F,END,10/22/15,Natal,Gypsy,
1,G,Guppy,GUP,F,DOB,6/15/14,Natal,Ghost,
2,G,Guppy,GUP,F,START,6/15/14,,Ghost,
3,G,Guppy,GUP,F,END,12/26/15,,Ghost,
1,G,Gursha,GUR,M,DOB,7/14/13,Natal,Gypsy,
2,G,Gursha,GUR,M,START,7/14/13,Natal,Gypsy,
3,G,Gursha,GUR,M,Independent,4/30/14,Natal,Gypsy,
4,G,Gursha,,,Mom died,10/22/15,Natal,Gypsy,
5,G,Gursha,GUR,M,END,12/26/15,,Gypsy,
1,G,Gynnie,GYN,F,DOB,10/14/09,Natal,Ginger,
2,G,Gynnie,GYN,F,START,10/14/09,,Ginger,
4,G,Gynnie,GYN,F,DOD,8/7/10,,Ginger,
5,G,Gynnie,GYN,F,END,8/7/10,,Ginger,
3,G,Gynnie,GYN,F,Mom died,8/7/10,,,
1,G,Gypsy,GYP,F,DOB,7/18/01,Natal,,
3,G,Gypsy,GYP,F,Female maturation,6/14/06,C,,
4,G,Gypsy,GYP,F,START,6/14/06,C,,
5,G,Gypsy,GYP,F,Takeover,6/14/06,C,,
6,G,Gypsy,GYP,F,Conception,4/24/07,P,,Ghost
7,G,Gypsy,GYP,F,First Birth,10/24/07,L,,Ghost
8,G,Gypsy,GYP,F,Takeover,10/19/09,L,,Ghost
9,G,Gypsy,GYP,F,Wean (swell),10/29/09,C,,Ghost
10,G,Gypsy,GYP,F,Takeover,2/25/10,C,,
11,G,Gypsy,GYP,F,Conception,5/28/10,P,,Blomkvist
12,G,Gypsy,GYP,F,Birth,11/27/10,L,,Blomkvist
13,G,Gypsy,GYP,F,Wean (swell),11/21/12,C,,Blomkvist
14,G,Gypsy,GYP,F,Conception,1/12/13,P,,Gursha
15,G,Gypsy,GYP,F,Birth,7/14/13,L,,Gursha
16,G,Gypsy,GYP,F,Wean (swell),5/15/14,C,,Gursha
17,G,Gypsy,GYP,F,Conception,4/18/15,P,,Guilford
18,G,Gypsy,GYP,F,Birth,10/15/15,L,,Guilford
19,G,Gypsy,GYP,F,DOD,10/22/15,L,,Guilford
20,G,Gypsy,GYP,F,END,10/22/15,L,,Guilford
2,G,Gypsy,GYP,F,Independent,NA,Natal,,
1,H,Hadar,HAD,F,DOB,2/6/91,Natal,,
7,H,Hadar,HAD,F,Takeover,3/28/06,,,
8,H,Hadar,HAD,F,START,5/25/06,C,,
9,H,Hadar,HAD,F,Conception,6/4/06,P,,Happy
10,H,Hadar,HAD,F,Birth,12/4/06,L,,Happy
11,H,Hadar,HAD,F,Takeover,2/27/07,L,,Happy
12,H,Hadar,HAD,F,Wean (swell),3/25/08,C,,Happy
13,H,Hadar,HAD,F,Takeover,3/26/08,C,,
15,H1,Hadar,HAD,F,Fission,6/7/08,P,,Hoe
14,H,Hadar,HAD,F,Takeover,6/7/08,C,,
16,H1,Hadar,HAD,F,Conception,9/22/08,P,,Hoe
17,H1,Hadar,HAD,F,Birth,3/24/09,L,,Hoe
18,H1,Hadar,HAD,F,DOD,2/1/10,,,
19,H1,Hadar,HAD,F,END,2/1/10,,,
5,H,Hadar,HAD,F,Birth,NA,L,,Hupu
3,H,Hadar,HAD,F,Female maturation,NA,C,,
4,H,Hadar,HAD,F,First Birth,NA,L,,
2,H,Hadar,HAD,F,Independent,NA,Natal,,
1,H1,Hagrid,HAG,M,DOB,8/27/12,Natal,Hupu,
2,H1,Hagrid,HAG,M,START,8/27/12,Natal,Hupu,
3,H1,Hagrid,HAG,M,END,NA,Natal,Hupu,
1,H1,Haile,HAI,M,DOB,10/1/09,Natal,Hester,
2,H1,Haile,HAI,M,START,10/1/09,Natal,Hester,
3,H1,Haile,HAI,M,Independent,3/5/11,Natal,Hester,
4,H1,Haile,HAI,M,END,NA,Natal,Hester,
1,G,Hal,HAL,M,DOB,3/1/05,Natal,Gladys,
2,G,Hal,HAL,M,START,1/1/06,Natal,Gladys,
3,G,Hal,HAL,M,Independent,6/14/06,Natal,Gladys,
4,G,Hal,HAL,M,END,NA,Natal,Gladys,
1,H,Happy,HAP,F,DOB,12/4/06,Natal,Hadar,
2,H,Happy,HAP,F,START,12/4/06,,Hadar,
3,H,Happy,HAP,F,Takeover,2/27/07,,Hadar,
4,H,Happy,HAP,F,Independent,3/25/08,Natal,Hadar,
N,H,Happy,HAP,F,Cyst,12/1/09,,,
5,H,Happy,HAP,F,Mom died,2/1/10,,,
6,H,Happy,HAP,F,DOD,12/1/11,,Hadar,
7,H,Happy,HAP,F,END,12/1/11,,Hadar,
1,H,Harriet,HAR,F,DOB,2/5/94,Natal,,
6,H,Harriet,HAR,F,Takeover,3/28/06,,,
7,H,Harriet,HAR,F,START,4/1/06,C,,
8,H,Harriet,HAR,F,Conception,7/4/06,P,,Hate
9,H,Harriet,HAR,F,Birth,1/3/07,L,,Hate
10,H,Harriet,HAR,F,Takeover,2/27/07,L,,Hate
N,H,Harriet,HAR,F,Cyst,3/1/07,,,
11,H,Harriet,HAR,F,Wean (swell),4/17/07,C,,Hate
12,H,Harriet,HAR,F,Takeover,3/26/08,C,,
14,H1,Harriet,HAR,F,Fission,6/7/08,C,,
13,H,Harriet,HAR,F,Takeover,6/7/08,C,,
15,H1,Harriet,HAR,F,Conception,4/26/10,P,,Eeyore
16,H1,Harriet,HAR,F,Birth,10/26/10,L,,Eeyore
18,H1,Harriet,HAR,F,END,1/31/13,,,
5,H,Harriet,HAR,F,Birth,NA,L,,Hippie
3,H,Harriet,HAR,F,Female maturation,NA,C,,
4,H,Harriet,HAR,F,First Birth,NA,L,,
2,H,Harriet,HAR,F,Independent,NA,Natal,,
17,H1,Harriet,HAR,F,Wean (swell),NA,C,,Eeyore
1,H,Hate,HAT,F,DOB,1/3/07,Natal,Harriet,
2,H,Hate,HAT,F,Independent,4/17/07,Natal,Harriet,
3,H,Hate,HAT,F,Takeover,3/26/08,,Harriet,
5,H1,Hate,HAT,F,Fission,6/7/08,,Harriet,
4,H,Hate,HAT,F,Takeover,6/7/08,,Harriet,
6,H1,Hate,HAT,F,Female maturation,7/16/12,C,Harriet,
7,H1,Hate,HAT,F,START,1/3/07,P,Harriet,
8,H1,Hate,HAT,F,END,1/31/13,,Harriet,
1,H,Haunt,HAU,F,DOB,3/1/06,Natal,Hester,
2,H,Haunt,HAU,F,Takeover,2/27/07,,Hester,
3,H,Haunt,HAU,F,Independent,3/25/08,Natal,Hester,
4,H,Haunt,HAU,F,Takeover,3/26/08,,Hester,
6,H1,Haunt,HAU,F,Fission,6/7/08,,Hester,
5,H,Haunt,HAU,F,Takeover,6/7/08,,Hester,
7,H1,Haunt,HAU,F,Female maturation,6/3/11,C,Hester,
8,H1,Haunt,HAU,F,START,3/25/08,C,Hester,
9,H1,Haunt,HAU,F,Conception,1/13/12,P,Hester,Hedwig
10,H1,Haunt,HAU,F,First Birth,7/14/12,L,Hester,Hedwig
11,H1,Haunt,HAU,F,END,1/31/13,,Hester,
1,H1,Havock,HAV,?,DOB,9/3/12,,Heksie,
2,H1,Havock,HAV,?,START,9/3/12,,Heksie,
3,H1,Havock,HAV,?,END,1/31/13,,Heksie,
1,H2,Hazel,HAZ,F,DOB,9/21/11,Natal,Himanot,
2,H2,Hazel,HAZ,F,START,9/21/11,Natal,Himanot,
3,H2,Hazel,HAZ,F,DOD,10/1/12,Natal,Himanot,
4,H2,Hazel,HAZ,F,END,10/1/12,Natal,Himanot,
1,H2,Heath,HEA,F,DOB,7/17/10,Natal,Hippie,
2,H2,Heath,HEA,F,START,7/17/10,Natal,Hippie,
4,H2,Heath,HEA,F,END,1/31/13,Natal,Hippie,
3,H2,Heath,HEA,F,Independent,NA,Natal,Hippie,
1,H1,Hedwig,HED,?,DOB,7/14/12,Natal,Haunt,
2,H1,Hedwig,HED,?,START,7/14/12,Natal,Haunt,
3,H1,Hedwig,HED,?,END,1/31/13,Natal,Haunt,
1,H2,Heidi,HEI,F,DOB,3/1/09,Natal,Himanot,
2,H2,Heidi,HEI,F,START,3/1/09,Natal,Himanot,
4,H2,Heidi,HEI,F,END,1/31/13,Natal,Himanot,
3,H2,Heidi,HEI,F,Independent,NA,Natal,Himanot,
1,H,Heksie,HEK,F,DOB,2/5/94,Natal,,
5,H,Heksie,HEK,F,Conception,1/15/07,C,,Lucky
6,H,Heksie,HEK,F,Birth,7/14/07,L,,Lucky
7,H,Heksie,HEK,F,Wean (swell),6/6/08,C,,Lucky
10,H1,Heksie,HEK,F,Fission,6/7/08,C,,
8,H,Heksie,HEK,F,START,6/7/08,C,,
